Depth;DEPOFACIES;GR;GR_SHAPE;LLD;NPHI;PHIE;RHOB;ROCK_TYPE;VWCL
M;;gAPI;;ohm.m;m3/m3;Dec;g/cm3;;Dec
2098.2000;-9999;89.3540;-9999;6.0700;0.1193;0.0001;2.7173;-9999;0.3292
2098.3500;-9999;88.9787;-9999;6.3838;0.1250;0.0001;2.7301;-9999;0.3542
2098.5000;-9999;88.6030;-9999;6.6980;0.1285;0.0001;2.7386;-9999;0.3698
2098.6500;-9999;88.6020;-9999;6.6660;0.1319;0.0001;2.7383;-9999;0.3794
2098.8000;-9999;88.6010;-9999;6.6340;0.1352;0.0001;2.7334;-9999;0.3856
2098.9500;-9999;88.2202;-9999;6.4796;0.1383;0.0001;2.7145;-9999;0.3816
2099.1000;-9999;87.8390;-9999;6.3250;0.1414;0.0001;2.6837;-9999;0.3697
2099.2500;-9999;88.3552;-9999;6.3450;0.1417;0.0001;2.6427;-9999;0.3432
2099.4000;-9999;88.8720;-9999;6.3650;0.1413;0.0001;2.5942;-9999;0.3096
2099.5500;-9999;89.7325;-9999;6.2456;0.1397;0.0071;2.5438;-9999;0.2711
2099.7000;-9999;90.5940;-9999;6.1260;0.1324;0.0453;2.5001;-9999;0.2212
2099.8500;-9999;91.1602;-9999;6.2689;0.1251;0.0001;2.5777;-9999;0.2523
2100.0000;-9999;91.7270;-9999;6.4120;0.1209;0.0001;2.5728;-9999;0.2369
2100.1500;-9999;90.5527;-9999;6.1382;0.1190;0.0014;2.5680;-9999;0.2282
2100.3000;-9999;89.3770;-9999;5.8640;0.1171;0.0063;2.5631;-9999;0.2194
2100.4500;-9999;88.6539;-9999;5.8850;0.1148;0.0115;2.5583;-9999;0.2095
2100.6000;-9999;87.9300;-9999;5.9060;0.1125;0.0167;2.5534;-9999;0.1995
2100.7500;-9999;89.7240;-9999;6.3902;0.1111;0.0214;2.5485;-9999;0.1923
2100.9000;-9999;91.5200;-9999;6.8750;0.1115;0.0225;2.5467;-9999;0.1922
2101.0500;-9999;91.4915;-9999;9.0158;0.1119;0.0237;2.5449;-9999;0.1921
2101.2000;-9999;91.4630;-9999;11.1590;0.1137;0.0239;2.5431;-9999;0.1961
2101.3500;-9999;90.6609;-9999;13.1404;0.1160;0.0235;2.5413;-9999;0.2016
2101.5000;-9999;89.8580;-9999;15.1240;0.1181;0.0231;2.5394;-9999;0.2063
2101.6500;-9999;92.0458;-9999;15.5218;0.1184;0.0241;2.5376;-9999;0.2062
2101.8000;-9999;94.2360;-9999;15.9200;0.1188;0.0252;2.5358;-9999;0.2061
2101.9500;-9999;93.8742;-9999;15.5222;0.1204;0.0256;2.5340;-9999;0.2095
2102.1000;-9999;93.5120;-9999;15.1240;0.1231;0.0253;2.5322;-9999;0.2160
2102.2500;-9999;93.3801;-9999;14.8661;0.1258;0.0250;2.5303;-9999;0.2224
2102.4000;-9999;93.2480;-9999;14.6082;0.1267;0.0258;2.5285;-9999;0.2239
2102.5500;-9999;91.4015;-9999;14.3503;0.1275;0.0267;2.5267;-9999;0.2249
2102.7000;-9999;89.5530;-9999;12.9210;0.1268;0.0288;2.5249;-9999;0.2219
2102.8500;-9999;90.2206;-9999;9.5219;0.1230;0.0335;2.5231;-9999;0.2096
2103.0000;-9999;90.8890;-9999;6.1190;0.1192;0.0373;2.5212;-9999;0.1974
2103.1500;-9999;91.1463;-9999;4.6578;0.1188;0.0390;2.5194;-9999;0.1951
2103.3000;-9999;91.4040;-9999;3.1950;0.1199;0.0395;2.5178;-9999;0.1973
2103.4500;-9999;91.5979;-9999;2.8822;0.1212;0.0399;2.5162;-9999;0.2000
2103.6000;-9999;91.7920;-9999;2.5690;0.1243;0.0392;2.5146;-9999;0.2077
2103.7500;-9999;93.1068;-9999;2.5295;0.1274;0.0386;2.5129;-9999;0.2154
2103.9000;-9999;94.4230;-9999;2.4900;0.1304;0.0379;2.5113;-9999;0.2231
2104.0500;-9999;96.1895;-9999;2.6104;0.1335;0.0372;2.5097;-9999;0.2308
2104.2000;-9999;97.9580;-9999;2.7310;0.1366;0.0366;2.5081;-9999;0.2384
2104.3500;-9999;96.9970;-9999;2.6665;0.1337;0.0396;2.5065;-9999;0.2291
2104.5000;-9999;96.0350;-9999;2.6020;0.1299;0.0432;2.5049;-9999;0.2171
2104.6500;-9999;92.7194;-9999;3.4275;0.1264;0.0417;2.5097;-9999;0.2105
2104.8000;-9999;89.4000;-9999;4.2540;0.1241;0.0394;2.5146;-9999;0.2072
2104.9500;-9999;85.1883;-9999;5.4973;0.1218;0.0371;2.5194;-9999;0.2038
2105.1000;-9999;80.9720;-9999;6.7420;0.1185;0.0354;2.5243;-9999;0.1976
2105.2500;-9999;84.6589;-9999;6.9284;0.1147;0.0341;2.5291;-9999;0.1897
2105.4000;-9999;88.3500;-9999;7.1150;0.1110;0.0327;2.5340;-9999;0.1820
2105.5500;-9999;91.8830;-9999;5.7663;0.1098;0.0297;2.5388;-9999;0.1819
2105.7000;-9999;95.4200;-9999;4.4160;0.1087;0.0267;2.5437;-9999;0.1818
2105.8500;-9999;95.4185;-9999;3.4101;0.1112;0.0213;2.5485;-9999;0.1926
2106.0000;-9999;95.4170;-9999;2.4030;0.1189;0.0136;2.5522;-9999;0.2173
2106.1500;-9999;92.2972;-9999;2.3410;0.1265;0.0060;2.5558;-9999;0.2418
2106.3000;-9999;89.1740;-9999;2.2790;0.1429;0.0001;2.5595;-9999;0.2908
2106.4500;-9999;87.8303;-9999;2.2350;0.1613;0.0001;2.5631;-9999;0.3451
2106.6000;-9999;86.4850;-9999;2.1910;0.1795;0.0001;2.5667;-9999;0.3987
2106.7500;-9999;84.4926;-9999;1.9631;0.1972;0.0001;2.5704;-9999;0.4503
2106.9000;-9999;82.4980;-9999;1.7350;0.2148;0.0001;2.5740;-9999;0.5018
2107.0500;-9999;98.3706;-9999;1.3492;0.2340;0.0001;2.5777;-9999;0.5576
2107.2000;-9999;114.2610;-9999;0.9630;0.2543;0.0001;2.5762;-9999;0.6129
2107.3500;-9999;129.7808;-9999;0.8406;0.2746;0.0001;2.5748;-9999;0.9380
2107.5000;-9999;145.3180;-9999;0.7180;0.2818;0.0001;2.5733;-9999;1.0000
2107.6500;-9999;146.9526;-9999;0.6985;0.2887;0.0001;2.5718;-9999;1.0000
2107.8000;-9999;148.5890;-9999;0.6790;0.2860;0.0001;2.5704;-9999;1.0000
2107.9500;-9999;135.3044;-9999;0.8894;0.2671;0.0001;2.5689;-9999;1.0000
2108.1000;-9999;122.0050;-9999;1.1000;0.2395;0.0001;2.5675;-9999;0.7766
2108.2500;-9999;116.7539;-9999;1.4218;0.2170;0.0001;2.5660;-9999;0.6698
2108.4000;-9999;111.4970;-9999;1.7440;0.2002;0.0001;2.5646;-9999;0.5836
2108.5500;-9999;108.8065;-9999;1.9439;0.1911;0.0001;2.5631;-9999;0.5406
2108.7000;-9999;106.1130;-9999;2.1440;0.1750;0.0001;2.5558;-9999;0.4807
2108.8500;-9999;107.2978;-9999;2.2899;0.1582;0.0001;2.5485;-9999;0.4507
2109.0000;-9999;108.4840;-9999;2.4360;0.1505;0.1649;2.2946;-9999;0.2420
2109.1500;-9999;122.2658;-9999;2.0717;0.1558;0.0001;2.4757;-9999;0.5390
2109.3000;-9999;136.0630;-9999;1.7070;0.1671;0.0001;2.4780;-9999;0.7366
2109.4500;-9999;135.6397;-9999;1.5721;0.1832;0.0001;2.4802;-9999;0.7707
2109.6000;-9999;135.2160;-9999;1.4370;0.1793;0.0001;2.4824;-9999;0.7646
2109.7500;-9999;135.2975;-9999;1.3181;0.1748;0.0001;2.4847;-9999;0.7573
2109.9000;-9999;135.3790;-9999;1.1990;0.1738;0.0001;2.4869;-9999;0.7572
2110.0500;-9999;138.6022;-9999;1.3369;0.2026;0.0001;2.4892;-9999;0.8165
2110.2000;-9999;141.8290;-9999;1.4750;0.2684;0.0001;2.4914;-9999;0.9500
2110.3500;-9999;135.9418;-9999;1.4215;0.3282;0.0001;2.4937;-9999;1.0000
2110.5000;-9999;130.0480;-9999;1.3680;0.3128;0.0001;2.4959;-9999;0.9428
2110.6500;-9999;122.1889;-9999;1.3505;0.2963;0.0001;2.4981;-9999;0.8259
2110.8000;-9999;114.3210;-9999;1.3330;0.2775;0.0001;2.5004;-9999;0.7137
2110.9500;-9999;118.7065;-9999;1.3905;0.2558;0.0001;2.5026;-9999;0.7181
2111.1000;-9999;123.0970;-9999;1.4480;0.2287;0.0001;2.5049;-9999;0.7188
2111.2500;-9999;127.3661;-9999;1.0607;0.2044;0.0001;2.4984;-9999;0.7257
2111.4000;-9999;131.6400;-9999;0.6730;0.1849;0.0001;2.4919;-9999;0.7557
2111.5500;-9999;129.8615;-9999;0.8209;0.1842;0.0001;2.4854;-9999;0.7163
2111.7000;-9999;128.0810;-9999;0.9690;0.1850;0.0001;2.4790;-9999;0.6826
2111.8500;-9999;127.3089;-9999;1.1604;0.1969;0.0001;2.4725;-9999;0.6891
2112.0000;-9999;126.5360;-9999;1.3520;0.2396;0.0001;2.4660;-9999;0.7575
2112.1500;-9999;127.1417;-9999;1.2506;0.2620;0.0001;2.4595;-9999;0.8065
2112.3000;-9999;127.7480;-9999;1.1490;0.2682;0.0001;2.4531;-9999;0.8232
2112.4500;-9999;125.8391;-9999;1.1840;0.2563;0.0001;2.4466;-9999;0.7653
2112.6000;-9999;123.9280;-9999;1.2190;0.2390;0.0001;2.4612;-9999;0.7154
2112.7500;-9999;122.3979;-9999;1.2030;0.2245;0.0001;2.4757;-9999;0.6781
2112.9000;-9999;120.8660;-9999;1.1870;0.2135;0.0001;2.4903;-9999;0.6488
2113.0500;-9999;124.3780;-9999;1.1445;0.2093;0.0001;2.5049;-9999;0.6972
2113.2000;-9999;127.8940;-9999;1.1020;0.2235;0.0001;2.5024;-9999;0.7755
2113.3500;-9999;129.8364;-9999;1.1075;0.2520;0.0001;2.5000;-9999;0.8630
2113.5000;-9999;131.7810;-9999;1.1130;0.2975;0.0001;2.4976;-9999;0.9751
2113.6500;-9999;129.1870;-9999;1.2709;0.3383;0.0001;2.4951;-9999;0.9278
2113.8000;-9999;126.5900;-9999;1.4290;0.3803;0.0001;2.4927;-9999;0.8864
2113.9500;-9999;123.4528;-9999;1.4010;0.4251;0.0001;2.4903;-9999;0.8422
2114.1000;-9999;120.3120;-9999;1.3730;0.3400;0.0001;2.4757;-9999;0.8029
2114.2500;-9999;120.7662;-9999;1.3000;0.2707;0.0001;2.4612;-9999;0.7387
2114.4000;-9999;121.2210;-9999;1.2270;0.2286;0.0001;2.4466;-9999;0.6484
2114.5500;-9999;122.0750;-9999;1.1026;0.2735;0.0001;2.4320;-9999;0.7371
2114.7000;-9999;122.9300;-9999;0.9780;0.2777;0.0001;2.4404;-9999;0.7630
2114.8500;-9999;122.5942;-9999;1.1334;0.2640;0.0001;2.4487;-9999;0.7379
2115.0000;-9999;122.2580;-9999;1.2890;0.2493;0.0001;2.4570;-9999;0.7109
2115.1500;-9999;117.7150;-9999;1.1876;0.2393;0.0001;2.4653;-9999;0.6443
2115.3000;-9999;113.1670;-9999;1.0860;0.2276;0.0001;2.4736;-9999;0.5811
2115.4500;-9999;112.1401;-9999;1.1290;0.2122;0.0001;2.4820;-9999;0.5474
2115.6000;-9999;111.1120;-9999;1.1720;0.1939;0.0001;2.4903;-9999;0.5082
2115.7500;-9999;113.9974;-9999;1.1830;0.2014;0.0074;2.4554;-9999;0.5222
2115.9000;-9999;116.8860;-9999;1.1940;0.2261;0.0001;2.4486;-9999;0.5957
2116.0500;-9999;114.5733;-9999;1.1920;0.2346;0.0070;2.4362;-9999;0.5788
2116.2000;-9999;112.2580;-9999;1.1900;0.2275;0.0234;2.4256;-9999;0.5340
2116.3500;-9999;112.6513;-9999;1.3089;0.2253;0.0281;2.4200;-9999;0.5289
2116.5000;-9999;113.0450;-9999;1.4280;0.2512;0.0247;2.4090;-9999;0.5756
2116.6500;-9999;117.7708;-9999;1.4465;0.2544;0.0165;2.3982;-9999;0.6214
2116.8000;-9999;122.5020;-9999;1.4650;0.2561;0.0069;2.3813;-9999;0.6671
2116.9500;-9999;123.4590;-9999;1.3925;0.2610;0.0048;2.3762;-9999;0.6852
2117.1000;-9999;124.4170;-9999;1.3200;0.2561;0.0049;2.3711;-9999;0.6843
2117.2500;-9999;126.9951;-9999;1.4559;0.2420;0.0046;2.3630;-9999;0.6869
2117.4000;-9999;129.5760;-9999;1.5920;0.2209;0.0057;2.3505;-9999;0.6766
2117.5500;-9999;132.5403;-9999;1.6575;0.1991;0.0052;2.3404;-9999;0.6809
2117.7000;-9999;135.5080;-9999;1.7230;0.2025;0.0043;2.3318;-9999;0.6904
2117.8500;-9999;129.7792;-9999;1.7045;0.2240;0.0072;2.3239;-9999;0.6652
2118.0000;-9999;124.0440;-9999;1.6860;0.2654;0.0077;2.3262;-9999;0.6618
2118.1500;-9999;122.8627;-9999;1.6945;0.2819;0.0043;2.3405;-9999;0.6907
2118.3000;-9999;121.6800;-9999;1.7030;0.2890;0.0034;2.3543;-9999;0.7009
2118.4500;-9999;122.7704;-9999;1.6720;0.2889;0.0020;2.3672;-9999;0.7248
2118.6000;-9999;123.8620;-9999;1.6410;0.2763;0.0020;2.3800;-9999;0.7241
2118.7500;-9999;124.0629;-9999;1.6285;0.2669;0.0026;2.3873;-9999;0.7141
2118.9000;-9999;124.2640;-9999;1.6160;0.2584;0.0038;2.3829;-9999;0.6963
2119.0500;-9999;121.1547;-9999;1.5760;0.2416;0.0167;2.3810;-9999;0.6209
2119.2000;-9999;118.0420;-9999;1.5360;0.2324;0.0382;2.3872;-9999;0.5715
2119.3500;-9999;120.9913;-9999;1.6984;0.2320;0.0212;2.3903;-9999;0.6073
2119.5000;-9999;123.9440;-9999;1.8610;0.2453;0.0062;2.3918;-9999;0.6728
2119.6500;-9999;123.5512;-9999;2.1733;0.2488;0.0055;2.3971;-9999;0.6788
2119.8000;-9999;123.1580;-9999;2.4860;0.2469;0.0060;2.4030;-9999;0.6745
2119.9500;-9999;115.5238;-9999;3.4410;0.2390;0.0324;2.3994;-9999;0.5679
2120.1000;-9999;107.8810;-9999;4.3970;0.1903;0.1075;2.3911;-9999;0.3938
2120.2500;-9999;97.7957;-9999;4.7623;0.1592;0.1353;2.3733;-9999;0.2440
2120.4000;-9999;87.6990;-9999;5.1280;0.1440;0.1607;2.3497;-9999;0.1377
2120.5500;-9999;88.7429;-9999;5.1860;0.1288;0.1752;2.3318;-9999;0.0982
2120.7000;-9999;89.7880;-9999;5.2440;0.1280;0.1731;2.3342;-9999;0.1040
2120.8500;-9999;91.2067;-9999;5.7452;0.1280;0.1651;2.3441;-9999;0.1194
2121.0000;-9999;92.6270;-9999;5.6888;0.1302;0.1524;2.3617;-9999;0.1458
2121.1500;-9999;91.0369;-9999;5.6324;0.1333;0.1355;2.3887;-9999;0.1649
2121.3000;-9999;89.4450;-9999;5.5760;0.1339;0.1227;2.4102;-9999;0.1748
2121.4500;-9999;86.0104;-9999;6.0212;0.1317;0.1150;2.4255;-9999;0.1655
2121.6000;-9999;82.5720;-9999;6.4670;0.1305;0.1109;2.4346;-9999;0.1548
2121.7500;-9999;81.7994;-9999;6.0657;0.1328;0.1151;2.4286;-9999;0.1511
2121.9000;-9999;81.0260;-9999;5.6640;0.1350;0.1335;2.4005;-9999;0.1299
2122.0500;-9999;82.5966;-9999;5.5771;0.1359;0.1508;2.3721;-9999;0.1156
2122.2000;-9999;84.1690;-9999;5.4900;0.1368;0.1534;2.3663;-9999;0.1198
2122.3500;-9999;87.7455;-9999;5.0472;0.1353;0.1528;2.3657;-9999;0.1333
2122.5000;-9999;91.3260;-9999;4.6040;0.1331;0.1485;2.3709;-9999;0.1517
2122.6500;-9999;91.1521;-9999;4.6849;0.1320;0.1523;2.3653;-9999;0.1441
2122.8000;-9999;90.9780;-9999;4.7660;0.1320;0.1586;2.3555;-9999;0.1353
2122.9500;-9999;89.5788;-9999;4.1843;0.1317;0.1649;2.3490;-9999;0.1222
2123.1000;-9999;88.1780;-9999;3.6020;0.1309;0.1672;2.3495;-9999;0.1136
2123.2500;-9999;89.1515;-9999;3.4521;0.1300;0.1554;2.3679;-9999;0.1316
2123.4000;-9999;90.1260;-9999;3.3020;0.1300;0.1308;2.4060;-9999;0.1671
2123.5500;-9999;88.9541;-9999;3.5579;0.1300;0.1038;2.4455;-9999;0.1927
2123.7000;-9999;87.7810;-9999;3.8140;0.1293;0.0884;2.4680;-9999;0.2033
2123.8500;-9999;88.7005;-9999;3.7840;0.1284;0.0877;2.4685;-9999;0.2065
2124.0000;-9999;89.6210;-9999;3.7540;0.1288;0.0987;2.4524;-9999;0.1991
2124.1500;-9999;89.7359;-9999;3.5221;0.1301;0.1121;2.4334;-9999;0.1872
2124.3000;-9999;89.8510;-9999;3.2900;0.1334;0.1237;2.4160;-9999;0.1805
2124.4500;-9999;90.5786;-9999;3.4089;0.1405;0.1279;2.4052;-9999;0.1900
2124.6000;-9999;91.3070;-9999;3.5280;0.1469;0.1414;2.3804;-9999;0.1868
2124.7500;-9999;92.3019;-9999;3.5430;0.1460;0.1680;2.3381;-9999;0.1566
2124.9000;-9999;93.2980;-9999;3.5580;0.1451;0.1964;2.2928;-9999;0.1243
2125.0500;-9999;91.8643;-9999;3.4076;0.1427;0.2118;2.2718;-9999;0.0946
2125.2000;-9999;90.4290;-9999;3.2570;0.1400;0.2142;2.2713;-9999;0.0811
2125.3500;-9999;89.3876;-9999;3.3230;0.1382;0.2054;2.2867;-9999;0.0841
2125.5000;-9999;88.3450;-9999;3.3890;0.1368;0.1745;2.3365;-9999;0.1160
2125.6500;-9999;88.2915;-9999;3.1801;0.1348;0.1365;2.3977;-9999;0.1607
2125.8000;-9999;88.2380;-9999;2.9710;0.1317;0.1243;2.4173;-9999;0.1698
2125.9500;-9999;87.7903;-9999;2.8356;0.1293;0.1312;2.4089;-9999;0.1560
2126.1000;-9999;87.3420;-9999;2.7000;0.1310;0.1492;2.3833;-9999;0.1369
2126.2500;-9999;89.9056;-9999;2.5541;0.1328;0.1715;2.3462;-9999;0.1238
2126.4000;-9999;92.4720;-9999;2.4080;0.1419;0.1909;2.3106;-9999;0.1274
2126.5500;-9999;91.8833;-9999;2.3960;0.1517;0.2046;2.2859;-9999;0.1240
2126.7000;-9999;91.2940;-9999;2.3840;0.1571;0.2105;2.2752;-9999;0.1230
2126.8500;-9999;91.1466;-9999;2.4590;0.1602;0.2093;2.2755;-9999;0.1286
2127.0000;-9999;90.9990;-9999;2.5340;0.1624;0.2053;2.2804;-9999;0.1361
2127.1500;-9999;87.8598;-9999;2.6604;0.1633;0.2074;2.2790;-9999;0.1205
2127.3000;-9999;84.7170;-9999;2.7870;0.1638;0.2133;2.2718;-9999;0.1008
2127.4500;-9999;83.6986;-9999;2.5147;0.1629;0.2183;2.2672;-9999;0.0907
2127.6000;-9999;82.6790;-9999;2.2420;0.1620;0.2208;2.2668;-9999;0.0841
2127.7500;-9999;84.4170;-9999;2.1476;0.1573;0.2169;2.2742;-9999;0.0882
2127.9000;-9999;86.1570;-9999;2.0530;0.1524;0.2114;2.2841;-9999;0.0945
2128.0500;-9999;87.4358;-9999;2.2184;0.1475;0.2036;2.2954;-9999;0.0999
2128.2000;-9999;88.7160;-9999;2.3840;0.1426;0.1951;2.3080;-9999;0.1065
2128.3500;-9999;96.3612;-9999;2.0062;0.1430;0.1869;2.3155;-9999;0.1563
2128.5000;-9999;104.0150;-9999;1.6280;0.1492;0.1799;2.3177;-9999;0.2226
2128.6500;-9999;112.7061;-9999;1.5076;0.1583;0.1602;2.3292;-9999;0.3227
2128.8000;-9999;121.4070;-9999;1.3870;0.1762;0.1294;2.3494;-9999;0.4680
2128.9500;-9999;122.6653;-9999;1.4679;0.1940;0.0788;2.3615;-9999;0.5292
2129.1000;-9999;123.9250;-9999;1.5490;0.2352;0.0168;2.3627;-9999;0.6291
2129.2500;-9999;121.2685;-9999;1.5460;0.2763;0.0065;2.3648;-9999;0.6789
2129.4000;-9999;118.6090;-9999;1.5430;0.3106;0.0023;2.3781;-9999;0.7270
2129.5500;-9999;121.0156;-9999;1.5635;0.3428;0.0003;2.3945;-9999;0.8113
2129.7000;-9999;123.4250;-9999;1.5840;0.3488;0.0001;2.3980;-9999;0.8418
2129.8500;-9999;128.5086;-9999;1.4376;0.3314;0.0001;2.3867;-9999;0.9086
2130.0000;-9999;133.5980;-9999;1.2910;0.3235;0.0001;2.3750;-9999;0.9670
2130.1500;-9999;136.3515;-9999;1.2590;0.3392;0.0001;2.3700;-9999;0.9943
2130.3000;-9999;139.1080;-9999;1.2270;0.3537;0.0001;2.3645;-9999;1.0000
2130.4500;-9999;136.6644;-9999;1.2250;0.3470;0.0001;2.3596;-9999;1.0000
2130.6000;-9999;134.2180;-9999;1.2230;0.3402;0.0001;2.3543;-9999;0.9840
2130.7500;-9999;126.8996;-9999;1.4149;0.3394;0.0001;2.3569;-9999;0.8753
2130.9000;-9999;119.5730;-9999;1.6070;0.3398;0.0006;2.3661;-9999;0.7868
2131.0500;-9999;104.7709;-9999;1.7874;0.3066;0.0276;2.3892;-9999;0.6002
2131.2000;-9999;89.9520;-9999;1.9680;0.2487;0.0959;2.4146;-9999;0.4105
2131.3500;-9999;89.1145;-9999;1.9605;0.2130;0.1101;2.4080;-9999;0.3294
2131.5000;-9999;88.2760;-9999;1.9530;0.1897;0.1424;2.3723;-9999;0.2501
2131.6500;-9999;85.2997;-9999;2.1714;0.1797;0.1668;2.3424;-9999;0.1917
2131.8000;-9999;82.3200;-9999;2.3900;0.1750;0.1647;2.3484;-9999;0.1737
2131.9500;-9999;82.6168;-9999;2.2561;0.1740;0.1541;2.3661;-9999;0.1871
2132.1000;-9999;82.9140;-9999;2.1220;0.1740;0.1495;2.3722;-9999;0.1933
2132.2500;-9999;85.1747;-9999;2.2709;0.1696;0.1552;2.3638;-9999;0.1880
2132.4000;-9999;87.4380;-9999;2.4200;0.1644;0.1602;2.3546;-9999;0.1812
2132.5500;-9999;88.4689;-9999;2.2356;0.1697;0.1593;2.3544;-9999;0.1966
2132.7000;-9999;89.5010;-9999;2.0510;0.1759;0.1577;2.3549;-9999;0.2148
2132.8500;-9999;86.9374;-9999;2.2484;0.1796;0.1490;2.3678;-9999;0.2196
2133.0000;-9999;84.3710;-9999;2.4460;0.1834;0.1245;2.4023;-9999;0.2427
2133.1500;-9999;84.2171;-9999;2.3391;0.1912;0.1078;2.4229;-9999;0.2740
2133.3000;-9999;84.0630;-9999;2.2320;0.1980;0.1012;2.4297;-9999;0.2925
2133.4500;-9999;84.0105;-9999;2.4634;0.1980;0.0884;2.4473;-9999;0.3063
2133.6000;-9999;83.9580;-9999;2.6950;0.1970;0.0736;2.4681;-9999;0.3208
2133.7500;-9999;86.0133;-9999;2.7764;0.1919;0.0863;2.4508;-9999;0.3061
2133.9000;-9999;88.0710;-9999;2.8580;0.1864;0.1080;2.4210;-9999;0.2814
2134.0500;-9999;85.5719;-9999;2.7226;0.1802;0.1227;2.4050;-9999;0.2440
2134.2000;-9999;83.0700;-9999;2.5870;0.1723;0.1229;2.4094;-9999;0.2204
2134.3500;-9999;84.0135;-9999;2.5485;0.1609;0.1163;2.4217;-9999;0.2117
2134.5000;-9999;84.9580;-9999;2.5100;0.1544;0.1152;2.4247;-9999;0.2054
2134.6500;-9999;86.2773;-9999;2.2611;0.1554;0.1232;2.4122;-9999;0.2037
2134.8000;-9999;87.5980;-9999;2.0120;0.1555;0.1341;2.3961;-9999;0.1974
2134.9500;-9999;87.0658;-9999;1.9950;0.1545;0.1435;2.3839;-9999;0.1829
2135.1000;-9999;86.5330;-9999;1.9780;0.1526;0.1531;2.3717;-9999;0.1669
2135.2500;-9999;85.2927;-9999;2.0060;0.1500;0.1761;2.3416;-9999;0.1317
2135.4000;-9999;84.0510;-9999;2.0340;0.1468;0.1977;2.3099;-9999;0.0943
2135.5500;-9999;83.2505;-9999;1.9625;0.1432;0.2217;2.2754;-9999;0.0558
2135.7000;-9999;82.4490;-9999;1.8910;0.1420;0.2365;2.2543;-9999;0.0330
2135.8500;-9999;84.4799;-9999;1.9160;0.1420;0.2451;2.2374;-9999;0.0346
2136.0000;-9999;86.5130;-9999;1.9410;0.1424;0.2460;2.2330;-9999;0.0441
2136.1500;-9999;87.2676;-9999;1.9390;0.1429;0.2351;2.2509;-9999;0.0543
2136.3000;-9999;88.0230;-9999;1.9370;0.1401;0.2065;2.2963;-9999;0.0887
2136.4500;-9999;87.5813;-9999;1.9365;0.1365;0.1675;2.3566;-9999;0.1276
2136.6000;-9999;87.1390;-9999;1.9360;0.1324;0.1397;2.3967;-9999;0.1493
2136.7500;-9999;86.5193;-9999;1.9045;0.1283;0.1436;2.3933;-9999;0.1353
2136.9000;-9999;85.8990;-9999;1.8730;0.1566;0.1487;2.3770;-9999;0.1760
2137.0500;-9999;90.5284;-9999;1.8635;0.1870;0.1300;2.3882;-9999;0.2691
2137.2000;-9999;95.1630;-9999;1.8540;0.2104;0.0943;2.4250;-9999;0.3714
2137.3500;-9999;97.7395;-9999;1.8580;0.2303;0.0736;2.4439;-9999;0.4423
2137.5000;-9999;100.3190;-9999;1.8620;0.2070;0.0869;2.4306;-9999;0.4021
2137.6500;-9999;93.7142;-9999;1.7895;0.1858;0.1186;2.4013;-9999;0.2949
2137.8000;-9999;87.1020;-9999;1.7170;0.1776;0.1489;2.3685;-9999;0.2169
2137.9500;-9999;86.7747;-9999;1.7545;0.1697;0.1737;2.3373;-9999;0.1746
2138.1000;-9999;86.4470;-9999;1.7920;0.1635;0.1957;2.3068;-9999;0.1363
2138.2500;-9999;90.0620;-9999;1.8764;0.1566;0.2083;2.2852;-9999;0.1233
2138.4000;-9999;93.6810;-9999;1.9610;0.1478;0.2130;2.2764;-9999;0.1186
2138.5500;-9999;91.1130;-9999;1.9515;0.1440;0.2176;2.2738;-9999;0.0946
2138.7000;-9999;88.5420;-9999;1.9420;0.1497;0.2157;2.2772;-9999;0.0952
2138.8500;-9999;89.7013;-9999;1.9355;0.1541;0.2076;2.2870;-9999;0.1179
2139.0000;-9999;90.8620;-9999;1.9290;0.1567;0.1990;2.2983;-9999;0.1382
2139.1500;-9999;98.7630;-9999;1.9725;0.1632;0.1873;2.3038;-9999;0.2027
2139.3000;-9999;106.6730;-9999;2.0160;0.1741;0.1727;2.3102;-9999;0.2868
2139.4500;-9999;112.5292;-9999;1.9910;0.1983;0.1563;2.3159;-9999;0.3905
2139.6000;-9999;118.3920;-9999;1.9660;0.2335;0.0856;2.3185;-9999;0.5227
2139.7500;-9999;115.1883;-9999;1.8940;0.2403;0.1126;2.3152;-9999;0.4996
2139.9000;-9999;111.9810;-9999;1.8220;0.2294;0.1540;2.3095;-9999;0.4425
2140.0500;-9999;109.8972;-9999;1.8565;0.2303;0.1597;2.3038;-9999;0.4209
2140.2000;-9999;107.8110;-9999;1.8910;0.2365;0.1638;2.2981;-9999;0.4111
2140.3500;-9999;105.8116;-9999;1.8510;0.2329;0.1704;2.2930;-9999;0.3839
2140.5000;-9999;103.8100;-9999;1.8110;0.2262;0.1766;2.2896;-9999;0.3525
2140.6500;-9999;102.9815;-9999;1.9434;0.2144;0.1785;2.2912;-9999;0.3241
2140.8000;-9999;102.1520;-9999;2.0760;0.2014;0.1812;2.2922;-9999;0.2929
2140.9500;-9999;102.1200;-9999;2.0300;0.2046;0.1815;2.2909;-9999;0.2980
2141.1000;-9999;102.0880;-9999;1.9840;0.2098;0.1831;2.2868;-9999;0.3049
2141.2500;-9999;104.2068;-9999;2.0410;0.2105;0.1847;2.2805;-9999;0.3167
2141.4000;-9999;106.3280;-9999;2.0980;0.2115;0.1861;2.2741;-9999;0.3300
